,genre,type,episodes,rating_anime,members,rating_user,Mature,SliceOfLife,Fiction,Action,Shonen,Others,Sexual,Josei
9546,Sports,TV,23,6.91,145,-1.0,,,,1.0,,,,
9547,"Comedy, School, Slice of Life, Supernatural",TV,70,5.78,124,4.0,,1.0,1.0,,1.0,,,
9548,Seinen,OVA,2,7.08,85,-1.0,1.0,,,,,,,
9549,"Kids, Sports",TV,10,7.0,69,-1.0,,,,1.0,1.0,,,
9550,Drama,Movie,1,4.39,86,3.6666666666666665,1.0,,,,,,,
9551,Kids,Movie,1,5.13,68,-1.0,,,,,1.0,,,
9552,"Comedy, Sci-Fi",ONA,5,4.9,73,-1.0,,,1.0,,1.0,,,
9553,Adventure,OVA,2,6.06,122,2.0,,,,,1.0,,,
9554,"Action, Sci-Fi",TV,26,6.25,68,-1.0,,,1.0,1.0,,,,
9555,"Adventure, Kids",Special,1,5.65,106,-1.0,,,,,1.0,,,
9556,"Drama, Kids",OVA,1,6.83,55,-1.0,1.0,,,,1.0,,,
9557,"Historical, Kids",OVA,1,6.67,67,2.5,1.0,,,,1.0,,,
9558,Kids,ONA,1,4.61,104,3.75,,,,,1.0,,,
9559,"Adventure, Fantasy",TV,24,6.0,163,-1.0,,,1.0,,1.0,,,
9560,"Action, Martial Arts",TV,13,5.67,103,-1.0,,,,1.0,,,,
9561,"School, Shounen",ONA,1,6.06,149,3.0,,1.0,,,1.0,,,
9562,"Action, Historical, Martial Arts, Samurai, Seinen",OVA,4,6.41,252,4.333333333333333,1.0,,,1.0,,1.0,,
9563,Comedy,TV,22,5.35,114,-1.0,,,,,1.0,,,
9564,"Drama, Kids",OVA,1,6.0,45,-1.0,1.0,,,,1.0,,,
9565,"Mecha, Sports",OVA,5,6.94,137,2.5,,,1.0,1.0,,,,
9566,Drama,Movie,1,7.19,120,5.333333333333333,1.0,,,,,,,
9567,"Drama, School",OVA,1,6.18,155,9.0,1.0,1.0,,,,,,
9568,"Comedy, Romance",OVA,1,5.44,158,2.0,,1.0,,,1.0,,,
9569,Kids,TV,3,4.71,48,-1.0,,,,,1.0,,,
9570,"Action, Mystery",OVA,1,5.96,152,-1.0,,,,1.0,,1.0,,
9571,"Adventure, Drama, Historical",Special,1,6.63,185,-1.0,1.0,,,,1.0,,,
9572,"Action, Historical, Kids",Movie,1,4.71,45,10.0,1.0,,,1.0,1.0,,,
9573,"Action, Historical",Movie,1,4.71,73,6.0,1.0,,,1.0,,,,
9574,"Fantasy, Historical, Kids",ONA,3,4.53,104,-1.0,1.0,,1.0,,1.0,,,
9575,Slice of Life,Movie,1,8.67,51,-1.0,,1.0,,,,,,
9576,Adventure,TV,14,7.0,65,-1.0,,,,,1.0,,,
9577,Drama,Movie,1,5.93,90,-1.0,1.0,,,,,,,
9578,"Action, Comedy, Drama, Seinen",OVA,1,5.67,130,2.5,1.0,,,1.0,1.0,,,
9579,Music,Special,1,5.55,149,4.0,,,,,1.0,,,
9580,Kids,OVA,1,4.91,92,2.3333333333333335,,,,,1.0,,,
9581,"Comedy, Historical",OVA,1,6.26,84,-1.0,1.0,,,,1.0,,,
9582,"Comedy, School, Seinen, Sports",OVA,1,5.14,358,2.75,1.0,1.0,,1.0,1.0,,,
9583,"Drama, Shoujo, Slice of Life",Special,2,7.2,82,-1.0,1.0,1.0,,,,,,
9584,"Comedy, Slice of Life",TV,37,6.0,188,-1.0,,1.0,,,1.0,,,
9585,"Comedy, Slice of Life",TV,25,5.63,125,-1.0,,1.0,,,1.0,,,
9586,"Historical, Kids",OVA,1,5.6,49,-1.0,1.0,,,,1.0,,,
9587,"Action, Adventure, Samurai, Shounen",TV,65,5.29,189,0.75,,,,1.0,1.0,1.0,,
9588,"Action, Adventure, Samurai, Shounen",Movie,1,5.8,90,-1.0,,,,1.0,1.0,1.0,,
9589,"Adventure, Fantasy, Shounen",TV,24,6.12,114,-1.0,,,1.0,,1.0,,,
9590,"Drama, Historical, Shounen",TV,20,7.0,94,-1.0,1.0,,,,1.0,,,
9591,Sports,Movie,1,7.17,80,-1.0,,,,1.0,,,,
9592,Shounen,Special,1,7.33,64,-1.0,,,,,1.0,,,
9593,"Comedy, Shoujo",TV,22,7.28,246,-1.0,,1.0,,,1.0,,,
9594,"Drama, Seinen",OVA,1,5.4,75,-1.0,1.0,,,,,,,
9595,Comedy,TV,11,5.32,251,2.0,,,,,1.0,,,
9596,Comedy,ONA,1,5.09,97,1.0,,,,,1.0,,,
9597,Comedy,TV,11,5.52,130,-1.0,,,,,1.0,,,
9598,"Comedy, Drama, Seinen, Slice of Life",TV,56,6.27,143,-1.0,1.0,1.0,,,1.0,,,
9599,"Adventure, Fantasy, Historical",TV,26,5.92,235,-1.0,1.0,,1.0,,1.0,,,
9600,Adventure,Movie,1,6.17,622,6.0,,,,,1.0,,,
9601,Adventure,Movie,1,6.41,881,5.0,,,,,1.0,,,
9602,"Romance, Shoujo",OVA,1,5.32,161,2.6666666666666665,,1.0,,,,,,
9603,Music,Music,1,4.93,74,4.0,,,,,1.0,,,
9604,"Action, Sci-Fi",TV,12,6.11,116,-1.0,,,1.0,1.0,,,,
9605,"Action, Kids, Mystery",TV,4,5.75,50,-1.0,,,,1.0,1.0,1.0,,
9606,"Drama, Kids",OVA,1,6.2,45,-1.0,1.0,,,,1.0,,,
9607,"Adventure, Comedy, Kids",TV,162,7.18,72,4.0,,,,,1.0,,,
9608,"Historical, Sports",TV,51,6.47,166,2.4,1.0,,,1.0,,,,
9609,Comedy,TV,39,5.0,123,-1.0,,,,,1.0,,,
9610,"Dementia, Music",Music,1,3.77,88,5.25,1.0,,,,1.0,,,
9611,"Action, Mecha, Shounen",Movie,1,5.3,106,-1.0,,,1.0,1.0,1.0,,,
9612,Slice of Life,Movie,1,8.2,70,-1.0,,1.0,,,,,,
9613,"Adventure, Fantasy",Special,1,5.33,68,-1.0,,,1.0,,1.0,,,
9614,"Action, Adventure, Space",Movie,1,3.57,88,-1.0,,,1.0,1.0,1.0,,,
9615,"Kids, Music",Music,1,4.06,68,3.0,,,,,1.0,,,
9616,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Movie,1,3.42,68,-1.0,,,1.0,1.0,1.0,,,
9617,"Action, Adventure, Sci-Fi, Shounen",Movie,1,4.7,62,-1.0,,,1.0,1.0,1.0,,,
9618,"Fantasy, Kids, Music",Music,1,5.56,116,1.0,,,1.0,,1.0,,,
9619,"Drama, Slice of Life",Movie,1,6.25,55,-1.0,1.0,1.0,,,,,,
9620,Kids,OVA,1,4.73,64,-1.0,,,,,1.0,,,
9621,"Comedy, Fantasy, Kids",Special,1,5.82,74,2.5,,,1.0,,1.0,,,
9622,"Comedy, Fantasy, Kids",Special,1,5.64,85,4.333333333333333,,,1.0,,1.0,,,
9623,"Comedy, Fantasy, Kids",Movie,1,5.06,76,-1.0,,,1.0,,1.0,,,
9624,"Adventure, Fantasy, Kids",Special,1,5.5,70,-1.0,,,1.0,,1.0,,,
9625,"Comedy, Fantasy, Kids",Movie,1,4.94,75,-1.0,,,1.0,,1.0,,,
9626,"Comedy, Fantasy, Kids",OVA,2,5.07,72,3.0,,,1.0,,1.0,,,
9627,"Adventure, Fantasy, Kids",Movie,1,6.5,73,-1.0,,,1.0,,1.0,,,
9628,"Comedy, Fantasy, Kids",Movie,1,5.12,80,-1.0,,,1.0,,1.0,,,
9629,"Comedy, Fantasy, Kids",Movie,1,5.89,124,4.0,,,1.0,,1.0,,,
9630,"Comedy, Fantasy, Kids",Movie,1,5.35,76,-1.0,,,1.0,,1.0,,,
9631,"Comedy, Fantasy, Kids",Movie,1,5.25,73,-1.0,,,1.0,,1.0,,,
9632,"Comedy, Fantasy, Kids",Movie,1,5.74,132,-1.0,,,1.0,,1.0,,,
9633,"Comedy, Fantasy, Kids",Movie,1,5.3,71,-1.0,,,1.0,,1.0,,,
9634,"Comedy, Kids",Movie,1,5.19,87,-1.0,,,,,1.0,,,
9635,"Comedy, Fantasy, Kids, Sci-Fi",Movie,1,5.64,68,-1.0,,,1.0,,1.0,,,
9636,"Comedy, Fantasy, Kids, Super Power",Special,1,5.69,81,-1.0,,,1.0,,1.0,,,
9637,"Comedy, Fantasy, Kids",Movie,1,5.47,74,-1.0,,,1.0,,1.0,,,
9638,"Comedy, Kids",Movie,1,5.35,82,-1.0,,,,,1.0,,,
9639,"Comedy, Fantasy, Kids",Movie,1,5.55,66,-1.0,,,1.0,,1.0,,,
9640,"Comedy, Fantasy, Kids",Movie,1,5.38,71,-1.0,,,1.0,,1.0,,,
9641,"Comedy, Fantasy, Kids",Movie,1,5.71,72,-1.0,,,1.0,,1.0,,,
9642,"Fantasy, Kids, Magic",Movie,1,5.55,85,-1.0,,,1.0,,1.0,,,
9643,"Comedy, Fantasy, Kids",Movie,1,5.47,106,-1.0,,,1.0,,1.0,,,
9644,"Adventure, Fantasy, Kids",Movie,1,6.18,83,-1.0,,,1.0,,1.0,,,
9645,"Comedy, Fantasy, Kids",Special,1,5.44,67,-1.0,,,1.0,,1.0,,,
9646,"Adventure, Fantasy, Kids",Special,1,5.8,69,-1.0,,,1.0,,1.0,,,
9647,"Adventure, Comedy, Kids, Super Power",Movie,1,6.07,121,-1.0,,,,,1.0,,,
9648,"Comedy, Fantasy, Kids",Movie,1,5.33,70,-1.0,,,1.0,,1.0,,,
9649,"Comedy, Fantasy, Kids",Special,1,5.33,66,-1.0,,,1.0,,1.0,,,
9650,"Comedy, Fantasy, Kids",Movie,1,5.68,80,-1.0,,,1.0,,1.0,,,
9651,"Comedy, Fantasy, Kids",Movie,1,5.61,113,-1.0,,,1.0,,1.0,,,
9652,"Comedy, Fantasy, Kids",Movie,1,4.94,89,-1.0,,,1.0,,1.0,,,
9653,"Comedy, Fantasy, Kids",Movie,1,6.75,85,-1.0,,,1.0,,1.0,,,
9654,"Comedy, Fantasy, Kids",Special,1,5.5,88,-1.0,,,1.0,,1.0,,,
9655,"Comedy, Fantasy, Kids",Movie,1,5.35,88,-1.0,,,1.0,,1.0,,,
9656,"Comedy, Fantasy, Kids",Movie,1,6.0,93,4.0,,,1.0,,1.0,,,
9657,"Comedy, Kids",Movie,1,5.58,126,-1.0,,,,,1.0,,,
9658,"Comedy, Kids",Movie,1,5.88,120,-1.0,,,,,1.0,,,
9659,Kids,Movie,1,5.33,83,-1.0,,,,,1.0,,,
9660,"Comedy, Fantasy, Kids",OVA,12,5.64,66,2.5,,,1.0,,1.0,,,
9661,"Comedy, Fantasy, Kids",OVA,2,5.74,76,2.5,,,1.0,,1.0,,,
9662,"Comedy, Fantasy, Kids",Movie,1,4.83,74,-1.0,,,1.0,,1.0,,,
9663,"Comedy, Fantasy, Kids",Movie,1,6.44,73,-1.0,,,1.0,,1.0,,,
9664,"Comedy, Fantasy, Kids",Movie,1,6.24,97,-1.0,,,1.0,,1.0,,,
9665,"Comedy, Fantasy, Kids",Movie,1,5.41,73,-1.0,,,1.0,,1.0,,,
9666,"Comedy, Fantasy, Kids, Super Power",Special,1,5.06,81,2.5,,,1.0,,1.0,,,
9667,"Comedy, Fantasy, Kids",Movie,1,5.93,115,-1.0,,,1.0,,1.0,,,
9668,"Comedy, Fantasy, Kids",Movie,1,5.14,107,-1.0,,,1.0,,1.0,,,
9669,"Adventure, Kids",Movie,1,4.74,81,-1.0,,,,,1.0,,,
9670,"Comedy, Fantasy, Kids",Movie,1,4.94,77,-1.0,,,1.0,,1.0,,,
9671,"Comedy, Fantasy, Kids",Movie,1,5.43,87,-1.0,,,1.0,,1.0,,,
9672,"Comedy, Fantasy, Kids",Movie,1,5.54,113,-1.0,,,1.0,,1.0,,,
9673,"Comedy, Fantasy, Kids",Movie,1,5.0,73,-1.0,,,1.0,,1.0,,,
9674,"Comedy, Fantasy, Kids",Movie,1,6.73,130,-1.0,,,1.0,,1.0,,,
9675,"Comedy, Fantasy, Kids",Movie,1,5.39,107,-1.0,,,1.0,,1.0,,,
9676,"Comedy, Fantasy, Kids",Movie,1,5.2,73,-1.0,,,1.0,,1.0,,,
9677,"Adventure, Comedy, Fantasy, Kids, Super Power",Movie,1,5.59,104,-1.0,,,1.0,,1.0,,,
9678,"Comedy, Fantasy, Kids",Movie,1,5.88,74,-1.0,,,1.0,,1.0,,,
9679,"Comedy, Fantasy, Kids",Movie,1,6.05,87,-1.0,,,1.0,,1.0,,,
9680,"Comedy, Fantasy, Kids",Movie,1,5.38,75,-1.0,,,1.0,,1.0,,,
9681,"Comedy, Fantasy, Kids",Special,1,5.38,63,-1.0,,,1.0,,1.0,,,
9682,"Comedy, Fantasy, Kids",Movie,1,6.43,117,4.666666666666667,,,1.0,,1.0,,,
9683,"Comedy, Kids, School",TV,26,7.0,86,-1.0,,1.0,,,1.0,,,
9684,"Adventure, Shoujo",TV,26,6.49,214,5.333333333333333,,1.0,,,1.0,,,
9685,Mecha,OVA,1,5.13,110,-1.0,,,1.0,,,,,
9686,"Adventure, Drama, Historical",TV,21,6.71,98,-1.0,1.0,,,,1.0,,,
9687,"Adventure, Sci-Fi",TV,26,6.25,151,2.0,,,1.0,,1.0,,,
9688,"Action, Fantasy, Super Power",TV,26,7.33,171,-1.0,,,1.0,1.0,1.0,,,
9689,Kids,Movie,1,5.92,109,-1.0,,,,,1.0,,,
9690,Music,Music,1,4.14,71,3.0,,,,,1.0,,,
9691,"Historical, Military",Movie,1,6.63,68,-1.0,1.0,,,,,1.0,,
9692,Kids,OVA,5,6.0,81,-1.0,,,,,1.0,,,
9693,"Sci-Fi, Space",OVA,1,5.26,96,-1.0,,,1.0,,,,,
9694,"Action, Romance, Sci-Fi",OVA,2,5.94,141,-1.0,,1.0,1.0,1.0,,,,
9695,Romance,OVA,1,4.7,310,5.5,,1.0,,,,,,
9696,"Adventure, Comedy, Kids, Sci-Fi",Special,1,5.68,102,8.0,,,1.0,,1.0,,,
9697,Dementia,Movie,1,4.13,108,2.5,1.0,,,,,,,
9698,Music,Music,1,5.14,68,3.0,,,,,1.0,,,
9699,"Adventure, Fantasy, Kids, Magic",Special,2,5.0,83,3.0,,,1.0,,1.0,,,
9700,"Comedy, Kids",TV,12,5.61,113,-1.0,,,,,1.0,,,
9701,"Adventure, Sci-Fi",Special,2,8.0,62,-1.0,,,1.0,,1.0,,,
9702,"Adventure, Music, Shoujo",TV,40,6.27,116,-1.0,,1.0,,,1.0,,,
9703,"Comedy, Parody",Movie,1,6.89,92,-1.0,,,,,1.0,,,
9704,Kids,TV,26,6.61,315,3.75,,,,,1.0,,,
9705,Kids,TV,26,6.95,203,-1.0,,,,,1.0,,,
9706,Kids,Special,2,4.67,44,-1.0,,,,,1.0,,,
9707,Kids,TV,26,5.88,228,1.5,,,,,1.0,,,
9708,Kids,Special,2,3.67,44,-1.0,,,,,1.0,,,
9709,Kids,Special,1,5.0,46,-1.0,,,,,1.0,,,
9710,"Action, Martial Arts, Sports",Special,1,6.65,158,-1.0,,,,1.0,,,,
9711,Drama,Movie,1,6.0,126,-1.0,1.0,,,,,,,
9712,"Fantasy, Kids",Special,1,6.75,86,-1.0,,,1.0,,1.0,,,
9713,Fantasy,TV,13,5.67,217,4.5,,,1.0,,,,,
9714,"Comedy, Kids, Slice of Life",Special,2,4.54,72,-1.0,,1.0,,,1.0,,,
9715,"Comedy, Kids, Slice of Life",TV,8,4.07,108,-1.0,,1.0,,,1.0,,,
9716,"Kids, Music",Music,1,4.33,91,1.0,,,,,1.0,,,
9717,"Adventure, Kids, Music",Special,1,4.37,69,3.0,,,,,1.0,,,
9718,"Comedy, Kids, Super Power",Special,1,5.22,91,2.5,,,,,1.0,,,
9719,"Adventure, Comedy, Demons, Fantasy, Sci-Fi",TV,44,6.55,158,5.75,,,1.0,,1.0,,,
9720,"Action, Mecha, Sci-Fi, Space",Movie,1,3.72,123,2.0,,,1.0,1.0,,,,
9721,"Comedy, Ecchi, Game",OVA,1,5.76,161,1.3333333333333333,,,,,1.0,1.0,1.0,
9722,"Comedy, Ecchi, Fantasy, Game",OVA,1,5.0,130,-1.0,,,1.0,,1.0,1.0,1.0,
9723,"Action, Mecha, Shounen, Space",Movie,1,4.33,63,-1.0,,,1.0,1.0,1.0,,,
9724,"Comedy, Parody",ONA,8,5.15,260,3.0,,,,,1.0,,,
9725,"Action, Mecha, Shounen",Movie,1,4.22,80,-1.0,,,1.0,1.0,1.0,,,
9726,"Comedy, Game, Shounen",TV,21,7.19,187,-1.0,,,,,1.0,1.0,,
9727,"Comedy, Ecchi, School",TV,20,5.91,147,1.6666666666666667,,1.0,,,1.0,,1.0,
9728,"Music, Supernatural",Music,1,3.28,70,3.0,,,1.0,,1.0,,,
9729,"Comedy, Kids",TV,104,6.69,104,2.3333333333333335,,,,,1.0,,,
9730,"Comedy, Kids",ONA,24,6.25,44,-1.0,,,,,1.0,,,
9731,Comedy,OVA,1,7.0,59,-1.0,,,,,1.0,,,
9732,"Comedy, Fantasy, Kids",Special,3,5.62,99,2.5,,,1.0,,1.0,,,
9733,"Action, Mecha, Sci-Fi",Movie,1,4.1,83,-1.0,,,1.0,1.0,,,,
9734,"Fantasy, Kids",Movie,1,4.79,72,-1.0,,,1.0,,1.0,,,
9735,"Drama, Kids",OVA,1,7.0,51,-1.0,1.0,,,,1.0,,,
9736,Kids,Movie,1,4.26,92,7.0,,,,,1.0,,,
9737,"Drama, Kids",OVA,1,8.33,44,-1.0,1.0,,,,1.0,,,
9738,"Comedy, Parody",TV,26,5.63,124,-1.0,,,,,1.0,,,
9739,"Action, Adventure, Shounen, Super Power",Movie,1,3.79,73,-1.0,,,,1.0,1.0,,,
9740,Action,Movie,1,4.53,93,-1.0,,,,1.0,,,,
9741,"Drama, Kids, Slice of Life",OVA,1,5.44,79,-1.0,1.0,1.0,,,1.0,,,
9742,Shounen,OVA,2,4.93,99,-1.0,,,,,1.0,,,
9743,Shounen,OVA,3,4.85,104,-1.0,,,,,1.0,,,
9744,"Comedy, Parody, Super Power",Special,1,4.23,109,1.5,,,,,1.0,,,
9745,"Comedy, Parody, Super Power",Movie,1,7.17,110,-1.0,,,,,1.0,,,
9746,"Adventure, Drama, Historical, Mystery, Supernatural",Movie,1,6.62,208,2.0,1.0,,1.0,,1.0,1.0,,
9747,"Comedy, Slice of Life",ONA,1,4.22,85,4.0,,1.0,,,1.0,,,
9748,"Drama, Historical",Special,1,6.64,131,4.0,1.0,,,,,,,
9749,"Comedy, Sci-Fi",TV,77,6.75,156,1.2,,,1.0,,1.0,,,
9750,Kids,Movie,1,6.1,161,0.5,,,,,1.0,,,
9751,"Comedy, Fantasy, Kids",TV,29,7.0,207,2.0,,,1.0,,1.0,,,
9752,"Comedy, Fantasy, Kids",TV,26,6.75,187,-1.0,,,1.0,,1.0,,,
9753,"Comedy, Kids",TV,49,6.41,212,1.0,,,,,1.0,,,
9754,"Comedy, Sports",Special,2,5.21,130,2.6666666666666665,,,,1.0,1.0,,,
9755,"Drama, Kids",OVA,1,5.25,50,-1.0,1.0,,,,1.0,,,
9756,"Historical, Slice of Life",Movie,1,6.67,63,-1.0,1.0,1.0,,,,,,
9757,"Kids, Music",Music,1,3.53,75,2.0,,,,,1.0,,,
9758,Music,Special,3,6.75,88,-1.0,,,,,1.0,,,
9759,"Comedy, Mystery, Super Power",Movie,1,6.62,1167,2.0,,,,,1.0,1.0,,
9760,"Comedy, Mystery",TV,39,6.5,76,-1.0,,,,,1.0,1.0,,
9761,Kids,Movie,1,7.33,50,-1.0,,,,,1.0,,,
9762,"Fantasy, Historical",Movie,1,5.97,113,3.0,1.0,,1.0,,,,,
9763,Music,OVA,1,5.81,118,1.3333333333333333,,,,,1.0,,,
9764,"Drama, Historical, Kids",OVA,1,5.62,72,3.6666666666666665,1.0,,,,1.0,,,
9765,"Action, Sci-Fi, Shounen",TV,52,5.6,77,-1.0,,,1.0,1.0,1.0,,,
9766,"Action, Adventure, Martial Arts, Shounen",Movie,1,5.95,168,3.0,,,,1.0,1.0,,,
9767,"Comedy, Slice of Life",ONA,2,5.0,75,7.0,,1.0,,,1.0,,,
9768,"Drama, Historical, Kids",OVA,1,7.0,72,-1.0,1.0,,,,1.0,,,
9769,Historical,Movie,1,4.0,89,3.6666666666666665,1.0,,,,,,,
9770,Dementia,Movie,1,4.44,82,4.0,1.0,,,,,,,
9771,"Adventure, Fantasy",OVA,2,6.85,158,5.0,,,1.0,,1.0,,,
9772,Music,Music,1,4.86,79,3.0,,,,,1.0,,,
9773,"Adventure, Demons, Fantasy",Movie,1,6.9,271,3.75,,,1.0,,1.0,,,
9774,"Drama, Historical, Kids, Samurai",OVA,1,7.67,52,-1.0,1.0,,,,1.0,1.0,,
9775,"Drama, Historical, Kids, Space",OVA,1,7.75,47,-1.0,1.0,,1.0,,1.0,,,
9776,"Kids, Music",Music,1,4.09,57,3.0,,,,,1.0,,,
9777,"Action, Fantasy, Magic, Shounen",Special,2,6.53,165,-1.0,,,1.0,1.0,1.0,,,
9778,"Kids, Music",Music,1,4.53,78,3.0,,,,,1.0,,,
9779,"Comedy, Parody",Movie,1,5.75,135,-1.0,,,,,1.0,,,
9780,"Comedy, Kids, Slice of Life",Movie,1,4.5,60,-1.0,,1.0,,,1.0,,,
9781,Comedy,TV,12,4.33,88,-1.0,,,,,1.0,,,
9782,"Adventure, Fantasy",Special,1,4.27,42,4.0,,,1.0,,1.0,,,
9783,"Action, Comedy",OVA,2,4.69,86,2.5,,,,1.0,1.0,,,
9784,"Kids, Music",Music,1,3.51,83,2.0,,,,,1.0,,,
9785,Fantasy,Movie,1,6.75,67,-1.0,,,1.0,,,,,
9786,"Mecha, Slice of Life",TV,151,7.33,137,-1.0,,1.0,1.0,,,,,
9787,"Adventure, Mecha, Sci-Fi, Shounen",Special,1,5.08,90,2.5,,,1.0,,1.0,,,
9788,Adventure,OVA,1,5.87,340,1.5,,,,,1.0,,,
9789,"Mecha, Sci-Fi",Movie,1,5.84,280,2.0,,,1.0,,,,,
9790,"Fantasy, Kids",TV,52,5.08,117,2.0,,,1.0,,1.0,,,
9791,"Action, Adventure, Comedy, Kids",TV,52,5.9,84,1.6666666666666667,,,,1.0,1.0,,,
9792,"Comedy, Drama, Slice of Life",TV,26,6.5,78,-1.0,1.0,1.0,,,1.0,,,
9793,"Adventure, Sci-Fi",Movie,1,5.6,140,2.0,,,1.0,,1.0,,,
9794,"Fantasy, Mystery",OVA,16,5.57,146,-1.0,,,1.0,,,1.0,,
9795,Kids,Movie,1,6.57,74,4.0,,,,,1.0,,,
9796,"Action, Demons, Shoujo, Super Power",OVA,1,4.85,162,3.0,,1.0,1.0,1.0,1.0,,,
9797,"Comedy, Romance, School, Slice of Life",Movie,1,6.77,200,3.6666666666666665,,1.0,,,1.0,,,
9798,"Adventure, Fantasy, Historical",TV,26,5.75,90,-1.0,1.0,,1.0,,1.0,,,
9799,"Adventure, Fantasy, Historical",TV,26,7.0,57,-1.0,1.0,,1.0,,1.0,,,
9800,Slice of Life,TV,52,7.09,216,1.6666666666666667,,1.0,,,,,,
9801,"Action, Seinen, Supernatural",ONA,12,3.29,195,-1.0,1.0,,1.0,1.0,,,,
9802,Adventure,Movie,1,6.53,148,1.6666666666666667,,,,,1.0,,,
9803,Adventure,Movie,1,6.67,122,2.25,,,,,1.0,,,
9804,Comedy,TV,100,6.17,76,-1.0,,,,,1.0,,,
9805,"Drama, Sports",Movie,1,6.23,93,-1.0,1.0,,,1.0,,,,
9806,Dementia,Movie,1,6.15,195,3.3333333333333335,1.0,,,,,,,
9807,Comedy,TV,52,5.5,58,-1.0,,,,,1.0,,,
9808,Action,Movie,1,5.85,127,-1.0,,,,1.0,,,,
9809,"Comedy, Fantasy, Horror",Movie,1,5.63,188,3.5,1.0,,1.0,,1.0,,,
9810,"Action, Shounen, Supernatural",Movie,1,3.89,65,-1.0,,,1.0,1.0,1.0,,,
9811,"Comedy, Parody",TV,26,6.38,313,-1.0,,,,,1.0,,,
9812,"Drama, Historical, Kids",OVA,1,8.33,59,-1.0,1.0,,,,1.0,,,
9813,"Action, Comedy, Mystery, Super Power",Special,1,6.06,1111,2.0,,,,1.0,1.0,1.0,,
9814,Music,ONA,26,3.98,188,4.666666666666667,,,,,1.0,,,
9815,"Adventure, Sci-Fi",OVA,1,6.0,69,-1.0,,,1.0,,1.0,,,
9816,"Action, Adventure",Special,1,5.46,83,-1.0,,,,1.0,1.0,,,
9817,"School, Sports",Movie,1,5.75,76,-1.0,,1.0,,1.0,,,,
9818,"Comedy, Kids, Mystery",TV,132,7.63,72,-1.0,,,,,1.0,1.0,,
9819,"Cars, Comedy, Parody, Shounen",TV,21,5.17,76,-1.0,,,,,1.0,1.0,,
9820,"Drama, Kids",OVA,1,6.5,44,-1.0,1.0,,,,1.0,,,
9821,Kids,Movie,1,5.33,42,-1.0,,,,,1.0,,,
9822,"Music, School, Shoujo, Slice of Life",Movie,1,7.22,394,3.0,,1.0,,,1.0,,,
9823,"Fantasy, Historical, Kids",Movie,1,7.75,41,-1.0,1.0,,1.0,,1.0,,,
9824,Horror,Movie,1,5.87,224,2.5,1.0,,,,,,,
9825,"Adventure, Fantasy",OVA,3,6.0,71,-1.0,,,1.0,,1.0,,,
9826,"Horror, Shounen",OVA,4,5.13,97,-1.0,1.0,,,,1.0,,,
9827,"Drama, Historical",Special,2,5.57,60,-1.0,1.0,,,,,,,
9828,"Drama, Historical, Kids, Samurai",OVA,1,6.33,50,-1.0,1.0,,,,1.0,1.0,,
9829,"Dementia, Music",Movie,1,5.04,95,2.0,1.0,,,,1.0,,,
9830,nan,Movie,1,2.72,87,3.0,,,,,,1.0,,
9831,Slice of Life,Special,1,5.0,45,-1.0,,1.0,,,,,,
9832,"Adventure, Drama, Historical, Slice of Life",Special,2,6.16,133,1.3333333333333333,1.0,1.0,,,1.0,,,
9833,"Comedy, Kids, School",OVA,1,6.8,52,-1.0,,1.0,,,1.0,,,
9834,Comedy,TV,13,6.54,63,-1.0,,,,,1.0,,,
9835,"Comedy, Sci-Fi",TV,60,6.33,95,2.5,,,1.0,,1.0,,,
9836,Comedy,OVA,1,6.78,126,-1.0,,,,,1.0,,,
9837,Kids,TV,42,6.94,120,2.0,,,,,1.0,,,
9838,"Fantasy, Magic, Shoujo",OVA,1,6.4,185,0.3333333333333333,,1.0,1.0,,,,,
9839,Music,Music,1,4.85,91,3.0,,,,,1.0,,,
9840,"Comedy, Shounen",OVA,2,5.54,63,-1.0,,,,,1.0,,,
9841,"Kids, Music",Music,1,3.46,103,1.6666666666666667,,,,,1.0,,,
9842,"Adventure, Drama, Fantasy, Historical, Supernatural",Special,1,6.3,92,-1.0,1.0,,1.0,,1.0,,,
9843,"Action, Comedy, Romance",TV,25,6.57,255,1.5714285714285714,,1.0,,1.0,1.0,,,
9844,"Action, Comedy",Movie,1,4.91,61,3.0,,,,1.0,1.0,,,
9845,Supernatural,TV,25,6.4,303,1.6666666666666667,,,1.0,,,,,
9846,Dementia,Movie,1,4.11,97,3.5,1.0,,,,,,,
9847,"Action, Shounen",Special,1,6.05,129,-1.0,,,,1.0,1.0,,,
9848,"Music, Supernatural",Music,1,3.82,83,3.0,,,1.0,,1.0,,,
9849,Kids,TV,26,6.1,164,3.5,,,,,1.0,,,
9850,Kids,Movie,1,6.25,61,-1.0,,,,,1.0,,,
9851,"Drama, Historical, Music, Romance",Special,2,6.73,132,4.5,1.0,1.0,,,1.0,,,
9852,Game,TV,5,3.82,96,-1.0,,,,,,1.0,,
9853,"Adventure, Comedy, Fantasy",ONA,4,3.64,115,1.25,,,1.0,,1.0,,,
9854,"Adventure, Comedy, Fantasy",ONA,8,5.0,73,-1.0,,,1.0,,1.0,,,
9855,Comedy,TV,43,7.13,189,2.5,,,,,1.0,,,
9856,Dementia,Movie,1,4.4,81,3.5,1.0,,,,,,,
